"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29","P30","P31","P32","P33","P34","P35","P36","P37","P38","P39","P40","P41","P42","P43","P44","P45","P46","P47","P48","P49","P50","P51","P52","P53","P54","P55","P56","P57","P58","P59","P60","P61","P62","P63","P64","P65","P66","P67","P68","P69","P70","P71","P72","P73","P74","P75","P76","P77","P78","P79","P80","P81","P82","P83","P84","P85","P86","P87","P88","P89","P90","P91","P92","P93","P94","P95","P96","P97","P98","P99","P100","P101","P102","P103","P104","P105","P106","P107","P108","P109","P110","P111","P112","P113","P114","P115","P116","P117","P118","P119","P120","P121","P122","P123","P124","P125","P126","P127","P128","P129","P130","P131","P132","P133","P134","P135","P136","P137","P138","P139","P140","P141","P142","P143","P144","P145","P146","P147","P148","P149","P150","P151","P152","P153","P154","P155","P156","P157","P158","P159","P160"
"Lon",-92.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-90.9375,-90.8125,-90.6875,-90.5625,-92.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-90.9375,-90.8125,-90.6875,-90.5625,-90.4375,-92.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-90.9375,-90.8125,-90.6875,-90.5625,-92.1875,-92.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-90.9375,-90.8125,-90.6875,-92.4375,-92.3125,-92.1875,-92.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-90.9375,-90.8125,-90.6875,-92.3125,-92.1875,-92.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-90.9375,-92.1875,-92.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.6875,-91.5625,-91.4375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-92.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-92.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-92.0625,-91.9375,-91.8125,-91.6875,-91.5625,-91.4375,-91.3125,-91.1875,-91.0625,-92.0625,-91.9375,-91.8125,-91.1875,-91.0625,-92.0625,-91.9375,-91.8125,-92.1875,-92.0625,-91.9375,-92.5625,-92.4375,-92.3125,-92.0625,-91.9375,-92.5625,-92.4375,-92.0625,-92.5625,-92.4375
"Lat",16.1875,16.1875,16.1875,16.1875,16.1875,16.1875,16.1875,16.1875,16.1875,16.1875,16.1875,16.1875,16.1875,16.3125,16.3125,16.3125,16.3125,16.3125,16.3125,16.3125,16.3125,16.3125,16.3125,16.3125,16.3125,16.3125,16.3125,16.4375,16.4375,16.4375,16.4375,16.4375,16.4375,16.4375,16.4375,16.4375,16.4375,16.4375,16.4375,16.4375,16.5625,16.5625,16.5625,16.5625,16.5625,16.5625,16.5625,16.5625,16.5625,16.5625,16.5625,16.5625,16.5625,16.6875,16.6875,16.6875,16.6875,16.6875,16.6875,16.6875,16.6875,16.6875,16.6875,16.6875,16.6875,16.6875,16.6875,16.6875,16.8125,16.8125,16.8125,16.8125,16.8125,16.8125,16.8125,16.8125,16.8125,16.8125,16.8125,16.8125,16.9375,16.9375,16.9375,16.9375,16.9375,16.9375,16.9375,16.9375,16.9375,17.0625,17.0625,17.0625,17.0625,17.0625,17.1875,17.1875,17.1875,17.3125,17.3125,17.3125,17.3125,17.3125,17.3125,17.3125,17.4375,17.4375,17.4375,17.4375,17.4375,17.4375,17.4375,17.4375,17.4375,17.5625,17.5625,17.5625,17.5625,17.5625,17.5625,17.5625,17.5625,17.6875,17.6875,17.6875,17.6875,17.6875,17.6875,17.6875,17.6875,17.6875,17.8125,17.8125,17.8125,17.8125,17.8125,17.8125,17.8125,17.8125,17.8125,17.9375,17.9375,17.9375,17.9375,17.9375,18.0625,18.0625,18.0625,18.1875,18.1875,18.1875,18.3125,18.3125,18.3125,18.3125,18.3125,18.4375,18.4375,18.4375,18.5625,18.5625
"1984-01-31",0.104139837434901,0.377556452120188,0.759046954324643,0.688423196686247,0.688423196686247,1.00130160459478,0.495351435522828,0.688423196686247,0.688423196686247,0.688423196686247,1.00130160459478,0.621318903020812,0.621318903020812,0.557123763011063,1.48094969717728,0.621318903020812,0.688423196686247,0.621318903020812,0.4356055639394,0.0514626084388055,0.495351435522828,0.914250718926432,0.914250718926432,0.557123763011063,0.688423196686247,0.557123763011063,0.0514626084388055,1.48094969717728,1.48094969717728,0.557123763011063,0.688423196686247,0.621318903020812,-0.21048153178544,-0.663465457361603,0.377556452120188,0.759046954324643,0.759046954324643,0.210976129650654,0.557123763011063,0.320924563022454,-0.0531708471752698,0.157257547072655,0.495351435522828,0.759046954324643,1.00130160459478,0.914250718926432,0.265468516789105,0.265468516789105,0.210976129650654,-0.427266257372993,-0.483898146470727,-0.317317824001193,-0.10541602755121,0.320924563022454,0.157257547072655,-0.0531708471752698,0.4356055639394,0.320924563022454,0.157257547072655,0.104139837434901,0.759046954324643,0.759046954324643,0.4356055639394,-0.794764891036786,-1.31133240823837,-0.865388648675183,-0.727660597371351,-0.727660597371351,-0.000925666799329282,-0.794764891036786,-0.427266257372993,0.104139837434901,0.157257547072655,-0.000925666799329282,-0.10541602755121,0.557123763011063,0.557123763011063,-0.940317406194146,-1.10764329894532,-0.663465457361603,-1.02059241327697,-1.20352022755128,-0.541947258289939,-0.541947258289939,-0.371810211139645,0.0514626084388055,-0.0531708471752698,-0.000925666799329282,-0.541947258289939,-1.02059241327697,-0.727660597371351,-0.000925666799329282,-0.10541602755121,-0.10541602755121,-0.317317824001193,-0.317317824001193,-0.317317824001193,-1.20352022755128,-0.427266257372993,-0.317317824001193,-0.263599241423194,-0.317317824001193,-0.317317824001193,-0.541947258289939,-0.483898146470727,-0.371810211139645,-1.02059241327697,-0.427266257372993,-0.10541602755121,-0.317317824001193,-0.371810211139645,-0.483898146470727,-0.794764891036786,-0.940317406194146,-1.02059241327697,-0.317317824001193,-0.157804302789345,-0.21048153178544,-0.541947258289939,-0.865388648675183,-0.865388648675183,-1.58729139152782,-1.43616497427591,-0.865388648675183,-0.727660597371351,-0.794764891036786,-0.940317406194146,-0.663465457361603,-0.794764891036786,-0.727660597371351,-1.43616497427591,-1.10764329894532,-0.427266257372993,-0.427266257372993,-1.10764329894532,-1.02059241327697,-0.865388648675183,-0.794764891036786,-0.483898146470727,-1.20352022755128,-0.541947258289939,-0.263599241423194,0.4356055639394,0.265468516789105,-1.02059241327697,-0.940317406194146,-0.263599241423194,-1.02059241327697,-0.865388648675183,-0.865388648675183,-1.31133240823837,-1.58729139152782,-1.31133240823837,-1.10764329894532,-1.43616497427591,-1.10764329894532,-1.20352022755128,-1.43616497427591,-0.865388648675183,-1.02059241327697
"1984-02-29",-0.000925666799329282,0.320924563022454,0.495351435522828,0.557123763011063,0.557123763011063,0.833975711843606,0.495351435522828,0.621318903020812,0.621318903020812,0.759046954324643,1.00130160459478,0.688423196686247,0.495351435522828,0.495351435522828,1.32982327992537,0.495351435522828,0.621318903020812,0.914250718926432,0.759046954324643,0.210976129650654,0.495351435522828,0.759046954324643,0.914250718926432,0.557123763011063,0.557123763011063,0.377556452120188,-0.157804302789345,1.32982327992537,1.48094969717728,0.557123763011063,0.688423196686247,0.688423196686247,-0.157804302789345,-0.371810211139645,0.377556452120188,0.621318903020812,0.688423196686247,0.0514626084388055,0.377556452120188,0.157257547072655,-0.10541602755121,0.0514626084388055,0.495351435522828,0.688423196686247,1.00130160459478,0.914250718926432,0.4356055639394,0.4356055639394,0.157257547072655,-0.427266257372993,-0.601693129873368,-0.483898146470727,-0.317317824001193,0.104139837434901,-0.157804302789345,-0.263599241423194,0.320924563022454,0.104139837434901,0.104139837434901,0.104139837434901,0.833975711843606,0.759046954324643,0.377556452120188,-0.727660597371351,-1.20352022755128,-0.794764891036786,-0.794764891036786,-0.865388648675183,-0.157804302789345,-0.794764891036786,-0.601693129873368,-0.157804302789345,0.104139837434901,-0.0531708471752698,-0.157804302789345,0.4356055639394,0.495351435522828,-0.794764891036786,-1.10764329894532,-0.663465457361603,-0.865388648675183,-1.20352022755128,-0.727660597371351,-0.663465457361603,-0.483898146470727,-0.10541602755121,0.104139837434901,0.265468516789105,-0.483898146470727,-1.02059241327697,-0.541947258289939,0.157257547072655,0.0514626084388055,0.0514626084388055,-0.0531708471752698,0.0514626084388055,-0.000925666799329282,-0.940317406194146,-0.21048153178544,-0.000925666799329282,0.0514626084388055,0.0514626084388055,-0.157804302789345,-0.317317824001193,-0.483898146470727,-0.317317824001193,-0.727660597371351,-0.10541602755121,0.104139837434901,-0.000925666799329282,0.0514626084388055,-0.317317824001193,-0.601693129873368,-0.865388648675183,-0.794764891036786,-0.0531708471752698,0.104139837434901,-0.000925666799329282,-0.483898146470727,-0.865388648675183,-0.940317406194146,-1.58729139152782,-1.58729139152782,-0.601693129873368,-0.727660597371351,-0.663465457361603,-0.940317406194146,-0.794764891036786,-0.865388648675183,-0.727660597371351,-1.43616497427591,-1.10764329894532,-0.371810211139645,-0.317317824001193,-0.794764891036786,-0.940317406194146,-0.865388648675183,-0.865388648675183,-0.601693129873368,-1.20352022755128,-0.541947258289939,-0.263599241423194,0.4356055639394,0.104139837434901,-0.940317406194146,-0.865388648675183,-0.317317824001193,-1.02059241327697,-0.940317406194146,-1.02059241327697,-1.20352022755128,-1.20352022755128,-1.31133240823837,-1.20352022755128,-1.20352022755128,-1.10764329894532,-0.940317406194146,-1.43616497427591,-0.794764891036786,-0.794764891036786
"1984-03-31",-0.000925666799329282,0.265468516789105,0.495351435522828,0.557123763011063,0.557123763011063,0.759046954324643,0.495351435522828,0.621318903020812,0.495351435522828,0.759046954324643,0.833975711843606,0.4356055639394,0.320924563022454,0.495351435522828,1.32982327992537,0.4356055639394,0.557123763011063,0.759046954324643,0.759046954324643,0.104139837434901,0.377556452120188,0.688423196686247,0.914250718926432,0.557123763011063,0.377556452120188,0.265468516789105,-0.157804302789345,1.20499071388783,1.32982327992537,0.495351435522828,0.557123763011063,0.557123763011063,-0.21048153178544,-0.541947258289939,0.320924563022454,0.495351435522828,0.495351435522828,0.157257547072655,0.320924563022454,0.157257547072655,-0.21048153178544,0.0514626084388055,0.4356055639394,0.621318903020812,1.09717853320074,0.914250718926432,0.377556452120188,0.265468516789105,0.157257547072655,-0.371810211139645,-0.663465457361603,-0.427266257372993,-0.317317824001193,-0.000925666799329282,-0.21048153178544,-0.263599241423194,0.377556452120188,0.104139837434901,0.104139837434901,-0.000925666799329282,0.759046954324643,0.688423196686247,0.320924563022454,-0.865388648675183,-1.20352022755128,-0.794764891036786,-0.794764891036786,-0.940317406194146,-0.157804302789345,-0.940317406194146,-0.663465457361603,-0.000925666799329282,-0.000925666799329282,-0.000925666799329282,-0.263599241423194,0.320924563022454,0.377556452120188,-0.865388648675183,-1.02059241327697,-0.727660597371351,-0.940317406194146,-1.20352022755128,-0.794764891036786,-0.727660597371351,-0.601693129873368,-0.157804302789345,0.104139837434901,0.104139837434901,-0.663465457361603,-1.31133240823837,-0.663465457361603,0.210976129650654,0.0514626084388055,-0.000925666799329282,-0.0531708471752698,0.0514626084388055,-0.0531708471752698,-1.02059241327697,-0.21048153178544,-0.21048153178544,-0.157804302789345,-0.0531708471752698,-0.10541602755121,-0.483898146470727,-0.427266257372993,-0.263599241423194,-0.794764891036786,-0.263599241423194,-0.000925666799329282,-0.157804302789345,-0.000925666799329282,-0.541947258289939,-0.663465457361603,-0.865388648675183,-0.727660597371351,-0.21048153178544,-0.0531708471752698,-0.000925666799329282,-0.663465457361603,-0.794764891036786,-0.865388648675183,-1.78483524329751,-1.58729139152782,-0.541947258289939,-0.541947258289939,-0.663465457361603,-0.865388648675183,-0.727660597371351,-0.865388648675183,-0.794764891036786,-1.43616497427591,-1.02059241327697,-0.317317824001193,-0.371810211139645,-0.727660597371351,-1.02059241327697,-1.02059241327697,-0.940317406194146,-0.601693129873368,-1.02059241327697,-0.601693129873368,-0.21048153178544,0.265468516789105,0.104139837434901,-0.727660597371351,-0.865388648675183,-0.427266257372993,-1.02059241327697,-0.940317406194146,-0.940317406194146,-1.43616497427591,-1.31133240823837,-1.31133240823837,-1.10764329894532,-1.10764329894532,-1.43616497427591,-1.20352022755128,-1.43616497427591,-1.02059241327697,-0.940317406194146
"1984-04-30",-0.000925666799329282,0.210976129650654,0.495351435522828,0.495351435522828,0.377556452120188,0.688423196686247,0.495351435522828,0.759046954324643,0.688423196686247,0.914250718926432,0.914250718926432,0.621318903020812,0.320924563022454,0.557123763011063,1.20499071388783,0.495351435522828,0.557123763011063,0.759046954324643,0.557123763011063,-0.0531708471752698,0.4356055639394,0.759046954324643,0.914250718926432,0.495351435522828,0.157257547072655,0.104139837434901,-0.21048153178544,1.20499071388783,1.20499071388783,0.320924563022454,0.4356055639394,0.4356055639394,-0.317317824001193,-0.541947258289939,0.377556452120188,0.4356055639394,0.495351435522828,-0.000925666799329282,-0.000925666799329282,-0.263599241423194,-0.21048153178544,-0.000925666799329282,0.377556452120188,0.557123763011063,0.833975711843606,0.688423196686247,0.4356055639394,0.265468516789105,0.157257547072655,-0.371810211139645,-0.727660597371351,-0.371810211139645,-0.371810211139645,0.0514626084388055,-0.21048153178544,-0.263599241423194,0.320924563022454,0.104139837434901,-0.000925666799329282,-0.000925666799329282,0.914250718926432,0.688423196686247,0.320924563022454,-0.865388648675183,-1.20352022755128,-0.865388648675183,-0.794764891036786,-0.940317406194146,-0.263599241423194,-1.10764329894532,-0.794764891036786,-0.10541602755121,-0.000925666799329282,-0.000925666799329282,-0.21048153178544,0.104139837434901,0.210976129650654,-0.940317406194146,-1.02059241327697,-0.727660597371351,-1.31133240823837,-1.43616497427591,-0.940317406194146,-0.663465457361603,-0.483898146470727,-0.157804302789345,0.104139837434901,0.104139837434901,-0.663465457361603,-1.43616497427591,-0.727660597371351,0.104139837434901,-0.10541602755121,-0.000925666799329282,-0.21048153178544,-0.157804302789345,-0.21048153178544,-1.02059241327697,-0.427266257372993,-0.263599241423194,-0.317317824001193,-0.21048153178544,-0.157804302789345,-0.483898146470727,-0.483898146470727,-0.317317824001193,-0.865388648675183,-0.483898146470727,-0.10541602755121,-0.21048153178544,-0.21048153178544,-0.483898146470727,-0.794764891036786,-0.727660597371351,-0.865388648675183,-0.263599241423194,-0.157804302789345,-0.157804302789345,-0.601693129873368,-0.865388648675183,-1.02059241327697,-1.78483524329751,-1.58729139152782,-0.541947258289939,-0.483898146470727,-0.663465457361603,-0.940317406194146,-0.663465457361603,-0.940317406194146,-0.940317406194146,-1.58729139152782,-1.02059241327697,-0.263599241423194,-0.427266257372993,-0.865388648675183,-0.940317406194146,-1.02059241327697,-1.10764329894532,-0.727660597371351,-1.02059241327697,-0.483898146470727,-0.263599241423194,0.210976129650654,0.104139837434901,-0.794764891036786,-0.940317406194146,-0.427266257372993,-1.02059241327697,-0.794764891036786,-0.865388648675183,-1.10764329894532,-1.31133240823837,-1.20352022755128,-1.02059241327697,-1.10764329894532,-1.20352022755128,-1.10764329894532,-1.43616497427591,-1.02059241327697,-0.794764891036786
"1984-05-31",0.688423196686247,0.759046954324643,1.00130160459478,0.688423196686247,0.833975711843606,1.67849354894698,1.00130160459478,1.32982327992537,1.09717853320074,1.48094969717728,1.48094969717728,1.32982327992537,1.09717853320074,1.20499071388783,1.48094969717728,0.914250718926432,1.20499071388783,1.67849354894698,1.48094969717728,0.688423196686247,0.688423196686247,1.09717853320074,1.48094969717728,1.09717853320074,0.914250718926432,0.759046954324643,0.377556452120188,1.98366328452612,1.67849354894698,1.09717853320074,0.914250718926432,1.20499071388783,0.688423196686247,0.157257547072655,0.833975711843606,0.759046954324643,0.833975711843606,0.688423196686247,0.914250718926432,0.759046954324643,-0.10541602755121,0.688423196686247,1.20499071388783,1.09717853320074,1.98366328452612,1.48094969717728,0.914250718926432,0.914250718926432,0.688423196686247,-0.000925666799329282,-0.371810211139645,-0.157804302789345,0.0514626084388055,0.759046954324643,0.377556452120188,0.377556452120188,0.914250718926432,1.00130160459478,0.833975711843606,0.759046954324643,1.32982327992537,1.32982327992537,0.833975711843606,-0.263599241423194,-0.794764891036786,-0.727660597371351,-0.794764891036786,-0.865388648675183,0.265468516789105,-0.10541602755121,0.210976129650654,0.495351435522828,0.759046954324643,0.621318903020812,0.688423196686247,0.914250718926432,0.688423196686247,-0.483898146470727,-0.794764891036786,-0.794764891036786,-0.371810211139645,-0.263599241423194,-0.0531708471752698,-0.157804302789345,0.104139837434901,0.759046954324643,1.20499071388783,1.20499071388783,0.210976129650654,-0.371810211139645,0.157257547072655,1.32982327992537,1.09717853320074,1.20499071388783,1.00130160459478,1.32982327992537,1.32982327992537,0.0514626084388055,1.48094969717728,1.20499071388783,1.32982327992537,1.32982327992537,1.48094969717728,1.09717853320074,-0.0531708471752698,0.377556452120188,0.320924563022454,1.20499071388783,1.20499071388783,1.32982327992537,1.48094969717728,1.32982327992537,1.20499071388783,0.0514626084388055,0.265468516789105,1.00130160459478,1.20499071388783,1.32982327992537,1.09717853320074,1.00130160459478,0.557123763011063,-0.601693129873368,-0.427266257372993,0.377556452120188,0.4356055639394,0.377556452120188,0.688423196686247,0.914250718926432,1.00130160459478,0.759046954324643,-0.483898146470727,0.104139837434901,1.00130160459478,1.00130160459478,-0.0531708471752698,0.157257547072655,0.621318903020812,0.833975711843606,0.833975711843606,0.157257547072655,0.914250718926432,1.20499071388783,1.67849354894698,1.32982327992537,0.377556452120188,0.621318903020812,1.32982327992537,0.0514626084388055,0.210976129650654,0.210976129650654,-0.427266257372993,-0.371810211139645,-0.483898146470727,-0.157804302789345,-0.427266257372993,-0.317317824001193,-0.263599241423194,-0.940317406194146,-0.157804302789345,-0.21048153178544
"1984-06-30",0.759046954324643,0.914250718926432,0.914250718926432,1.00130160459478,1.09717853320074,1.98366328452612,1.20499071388783,1.48094969717728,1.32982327992537,1.48094969717728,1.48094969717728,0.833975711843606,0.557123763011063,1.09717853320074,1.67849354894698,0.688423196686247,0.759046954324643,1.98366328452612,1.98366328452612,1.00130160459478,1.00130160459478,1.20499071388783,1.32982327992537,0.621318903020812,0.377556452120188,0.377556452120188,0.104139837434901,1.98366328452612,1.67849354894698,0.759046954324643,0.833975711843606,1.32982327992537,1.09717853320074,0.377556452120188,1.20499071388783,1.00130160459478,0.688423196686247,0.157257547072655,0.210976129650654,-0.000925666799329282,-0.10541602755121,0.0514626084388055,0.320924563022454,0.621318903020812,1.32982327992537,1.98366328452612,1.20499071388783,1.20499071388783,1.00130160459478,0.210976129650654,-0.317317824001193,-0.263599241423194,-0.427266257372993,0.377556452120188,0.104139837434901,-0.000925666799329282,0.104139837434901,0.104139837434901,-0.000925666799329282,-0.000925666799329282,1.32982327992537,1.48094969717728,0.914250718926432,0.104139837434901,-0.727660597371351,-0.794764891036786,-0.794764891036786,-0.794764891036786,0.0514626084388055,-0.483898146470727,-0.601693129873368,0.0514626084388055,-0.10541602755121,-0.157804302789345,0.265468516789105,0.759046954324643,0.759046954324643,-0.000925666799329282,-0.663465457361603,-0.794764891036786,-0.601693129873368,-0.541947258289939,-0.541947258289939,-0.541947258289939,-0.483898146470727,0.265468516789105,0.833975711843606,1.00130160459478,-0.0531708471752698,-0.727660597371351,-0.157804302789345,1.09717853320074,1.00130160459478,1.20499071388783,0.688423196686247,0.914250718926432,1.09717853320074,0.157257547072655,1.20499071388783,0.914250718926432,1.09717853320074,1.32982327992537,1.48094969717728,1.09717853320074,0.157257547072655,0.621318903020812,0.320924563022454,0.914250718926432,0.833975711843606,1.32982327992537,1.32982327992537,1.32982327992537,1.00130160459478,0.157257547072655,0.320924563022454,0.914250718926432,1.20499071388783,1.32982327992537,1.20499071388783,1.09717853320074,1.00130160459478,-0.541947258289939,-0.371810211139645,0.495351435522828,0.688423196686247,0.4356055639394,0.621318903020812,1.09717853320074,1.20499071388783,1.09717853320074,-0.263599241423194,0.320924563022454,1.32982327992537,0.833975711843606,0.210976129650654,0.495351435522828,1.00130160459478,1.32982327992537,1.09717853320074,0.621318903020812,0.914250718926432,1.00130160459478,1.67849354894698,1.67849354894698,0.914250718926432,0.833975711843606,1.09717853320074,0.557123763011063,0.688423196686247,0.759046954324643,-0.21048153178544,-0.157804302789345,-0.317317824001193,0.210976129650654,-0.263599241423194,-0.157804302789345,-0.157804302789345,-1.20352022755128,-0.000925666799329282,-0.0531708471752698
"1984-07-31",1.09717853320074,1.00130160459478,0.621318903020812,0.265468516789105,0.320924563022454,0.759046954324643,0.759046954324643,1.32982327992537,1.20499071388783,1.20499071388783,0.833975711843606,0.621318903020812,0.377556452120188,1.00130160459478,1.48094969717728,0.265468516789105,0.320924563022454,1.32982327992537,1.00130160459478,0.688423196686247,0.914250718926432,1.20499071388783,0.833975711843606,0.377556452120188,0.4356055639394,0.210976129650654,-0.0531708471752698,0.833975711843606,1.32982327992537,0.557123763011063,0.4356055639394,0.833975711843606,0.621318903020812,0.621318903020812,1.00130160459478,0.914250718926432,0.688423196686247,0.265468516789105,0.210976129650654,-0.000925666799329282,-0.10541602755121,-0.0531708471752698,0.265468516789105,0.621318903020812,1.32982327992537,1.48094969717728,1.09717853320074,1.09717853320074,0.914250718926432,0.320924563022454,-0.10541602755121,-0.263599241423194,-0.263599241423194,0.4356055639394,0.377556452120188,0.265468516789105,-0.0531708471752698,-0.0531708471752698,-0.10541602755121,-0.10541602755121,1.09717853320074,1.00130160459478,0.914250718926432,0.265468516789105,-0.317317824001193,-0.541947258289939,-0.794764891036786,-0.794764891036786,0.0514626084388055,-0.317317824001193,-0.663465457361603,-0.10541602755121,-0.10541602755121,-0.483898146470727,0.265468516789105,0.759046954324643,0.4356055639394,0.157257547072655,-0.371810211139645,-0.601693129873368,-0.541947258289939,-0.483898146470727,-0.483898146470727,-0.601693129873368,-0.727660597371351,0.377556452120188,0.833975711843606,0.759046954324643,0.104139837434901,-0.794764891036786,-0.157804302789345,0.914250718926432,0.914250718926432,1.20499071388783,0.759046954324643,0.914250718926432,1.20499071388783,0.104139837434901,1.09717853320074,1.09717853320074,1.09717853320074,1.32982327992537,1.48094969717728,1.09717853320074,0.104139837434901,0.621318903020812,0.320924563022454,0.688423196686247,0.833975711843606,1.32982327992537,1.32982327992537,1.09717853320074,1.00130160459478,-0.10541602755121,0.210976129650654,1.09717853320074,1.00130160459478,1.48094969717728,1.20499071388783,1.09717853320074,1.00130160459478,-0.794764891036786,-0.427266257372993,0.495351435522828,0.688423196686247,0.621318903020812,0.914250718926432,1.20499071388783,1.48094969717728,1.20499071388783,-0.427266257372993,0.265468516789105,0.759046954324643,0.914250718926432,0.320924563022454,0.621318903020812,1.00130160459478,1.32982327992537,1.20499071388783,0.320924563022454,0.759046954324643,1.09717853320074,1.98366328452612,1.67849354894698,0.688423196686247,0.557123763011063,0.914250718926432,0.320924563022454,0.557123763011063,0.495351435522828,-0.157804302789345,-0.21048153178544,-0.371810211139645,0.104139837434901,-0.317317824001193,-0.0531708471752698,-0.157804302789345,-1.02059241327697,0.157257547072655,0.0514626084388055
"1984-08-31",1.67849354894698,1.67849354894698,1.00130160459478,1.00130160459478,1.00130160459478,1.20499071388783,1.32982327992537,1.98366328452612,1.67849354894698,1.32982327992537,0.759046954324643,0.688423196686247,0.557123763011063,1.48094969717728,1.98366328452612,0.759046954324643,0.833975711843606,1.67849354894698,1.67849354894698,1.00130160459478,1.67849354894698,1.32982327992537,0.914250718926432,0.621318903020812,0.4356055639394,0.265468516789105,0.210976129650654,1.00130160459478,1.67849354894698,1.20499071388783,0.621318903020812,1.32982327992537,1.09717853320074,1.20499071388783,1.67849354894698,1.20499071388783,1.09717853320074,0.4356055639394,0.210976129650654,0.157257547072655,-0.000925666799329282,0.265468516789105,0.557123763011063,1.20499071388783,1.67849354894698,1.48094969717728,1.48094969717728,1.48094969717728,1.20499071388783,0.914250718926432,-0.000925666799329282,-0.000925666799329282,-0.157804302789345,0.557123763011063,0.157257547072655,0.265468516789105,0.157257547072655,0.157257547072655,0.210976129650654,0.4356055639394,1.00130160459478,1.00130160459478,1.09717853320074,0.621318903020812,-0.10541602755121,-0.483898146470727,-0.865388648675183,-0.865388648675183,0.265468516789105,-0.0531708471752698,-0.263599241423194,0.4356055639394,0.320924563022454,0.104139837434901,0.4356055639394,0.914250718926432,0.621318903020812,0.4356055639394,-0.263599241423194,-0.483898146470727,-0.263599241423194,-0.263599241423194,-0.21048153178544,-0.000925666799329282,-0.0531708471752698,0.377556452120188,1.20499071388783,0.914250718926432,-0.0531708471752698,-0.263599241423194,0.0514626084388055,1.09717853320074,1.09717853320074,1.32982327992537,1.00130160459478,1.00130160459478,1.48094969717728,0.157257547072655,1.09717853320074,1.20499071388783,1.32982327992537,1.48094969717728,1.32982327992537,1.20499071388783,0.0514626084388055,0.495351435522828,0.377556452120188,1.20499071388783,1.09717853320074,1.32982327992537,1.48094969717728,1.00130160459478,1.00130160459478,-0.21048153178544,0.265468516789105,1.20499071388783,1.32982327992537,1.48094969717728,1.09717853320074,0.914250718926432,1.09717853320074,-0.940317406194146,-0.427266257372993,0.4356055639394,0.688423196686247,0.759046954324643,1.20499071388783,1.00130160459478,1.48094969717728,1.67849354894698,-0.371810211139645,0.157257547072655,0.914250718926432,1.09717853320074,0.320924563022454,0.759046954324643,1.20499071388783,1.32982327992537,1.32982327992537,0.377556452120188,0.759046954324643,1.48094969717728,0.914250718926432,1.20499071388783,0.759046954324643,0.833975711843606,1.48094969717728,0.688423196686247,0.914250718926432,0.621318903020812,-0.317317824001193,-0.21048153178544,-0.21048153178544,0.157257547072655,-0.10541602755121,-0.427266257372993,-0.371810211139645,-0.940317406194146,-0.0531708471752698,-0.317317824001193
